,NEIGHBORHOOD,building_category,building_class,zip_code,total_unit,square_feet,house_age,price
61980,GLENDALE,10,D4,11385,2.3948661722025153,4256.917964482139,51.0,189000.0
81158,NEW SPRINGVILLE,04,R3,10314,1.0,4256.917964482139,31.0,219000.0
35005,CYPRESS HILLS,02,B1,11208,2.0,2040.0,118.0,710000.0
28953,BOROUGH PARK,01,A2,11204,1.0,900.0,97.0,1400000.0
23060,RIVERDALE,10,D4,10463,2.3948661722025153,4256.917964482139,64.0,225000.0
3334,GRAMERCY,10,D4,10010,2.3948661722025153,4256.917964482139,53.0,489000.0
45041,PARK SLOPE,16,R8,11215,1.0,4256.917964482139,15.0,1545375.0
56559,FLUSHING-NORTH,01,A5,11358,1.0,1744.0,57.0,499000.0
25378,BATH BEACH,02,B1,11228,2.0,2160.0,87.0,1388000.0
75364,WOODHAVEN,01,A9,11421,1.0,1694.0,116.0,430000.0
44710,PARK SLOPE,09,C6,11215,2.3948661722025153,4256.917964482139,97.0,1100000.0
3813,GREENWICH VILLAGE-CENTRAL,10,D4,10003,2.3948661722025153,4256.917964482139,88.0,1200000.0
24067,SOUNDVIEW,10,D4,10472,2.3948661722025153,4256.917964482139,89.0,74404.0
56184,FLUSHING-NORTH,01,A2,11358,1.0,2025.0,56.0,880000.0
80116,NEW BRIGHTON,01,A1,10301,1.0,2640.0,85.0,449000.0
83935,WESTERLEIGH,01,A0,10314,1.0,1042.0,92.0,425000.0
24814,WESTCHESTER,14,S3,10461,4.0,2310.0,89.0,300000.0
33169,CLINTON HILL,03,C0,11205,3.0,3200.0,115.0,1890000.0
36414,EAST NEW YORK,02,B2,11207,2.0,1602.0,107.0,790000.0
31253,BROWNSVILLE,07,C3,11212,4.0,3200.0,86.0,875000.0
69530,REGO PARK,10,D4,11374,2.3948661722025153,4256.917964482139,67.0,405000.0
49899,ASTORIA,02,B3,11105,2.0,1440.0,86.0,1236000.0
81076,NEW SPRINGVILLE,04,R3,10314,1.0,4256.917964482139,26.0,295000.0
57017,FLUSHING-NORTH,02,B1,11355,2.0,2600.0,47.0,975000.0
71916,SO. JAMAICA-BAISLEY PARK,01,A1,11434,1.0,896.0,92.0,280000.0
58941,FLUSHING-NORTH,43,RB,11354,1.0,4256.917964482139,3.0,1603069.0
76752,BULLS HEAD,01,A5,10314,1.0,1484.0,2.0,517271.0
38035,FLATBUSH-EAST,01,A9,11234,1.0,1190.0,92.0,312000.0
76171,ANNADALE,01,A1,10312,1.0,2178.0,52.0,860000.0
68871,QUEENS VILLAGE,01,A1,11429,1.0,1476.0,97.0,470000.0
53431,CORONA,01,A1,11368,1.0,1312.0,96.0,640000.0
8969,MIDTOWN WEST,10,D4,10019,2.3948661722025153,4256.917964482139,77.0,2550000.0
6926,LOWER EAST SIDE,10,D4,10002,2.3948661722025153,4256.917964482139,68.0,999000.0
22790,RIVERDALE,10,D4,10463,2.3948661722025153,4256.917964482139,59.0,520000.0
63537,JACKSON HEIGHTS,01,A2,11370,1.0,1175.0,92.0,533333.0
79830,MIDLAND BEACH,01,A6,10306,1.0,432.0,92.0,108250.0
5037,HARLEM-CENTRAL,10,D4,10026,2.3948661722025153,4256.917964482139,107.0,253000.0
71981,SO. JAMAICA-BAISLEY PARK,01,A2,11434,1.0,1358.0,87.0,530000.0
17016,UPPER WEST SIDE (79-96),10,D4,10024,2.3948661722025153,4256.917964482139,79.0,2800000.0
8155,MIDTOWN EAST,10,D4,10022,2.3948661722025153,4256.917964482139,57.0,1335000.0
10903,SOUTHBRIDGE,10,D4,10038,2.3948661722025153,4256.917964482139,45.0,748000.0
50978,BAYSIDE,01,A0,11361,1.0,830.0,72.0,870000.0
34962,CYPRESS HILLS,02,B1,11208,2.0,2080.0,107.0,610950.0
66281,LONG ISLAND CITY,13,R4,11101,1.0,4256.917964482139,126.0,845000.0
70757,RIDGEWOOD,02,S2,11385,3.0,4589.0,116.0,1250000.0
32833,CANARSIE,07,C3,11236,4.0,2600.0,66.0,700000.0
49145,WINDSOR TERRACE,02,B3,11218,2.0,1728.0,87.0,1300000.0
5901,HARLEM-EAST,13,R4,10029,1.0,4256.917964482139,13.0,870000.0
68056,OZONE PARK,01,S1,11416,2.0,1872.0,96.0,400000.0
57802,FLUSHING-NORTH,12,R2,11358,1.0,4256.917964482139,126.0,450000.0
3167,GRAMERCY,10,D4,10010,2.3948661722025153,4256.917964482139,88.0,1495000.0
82999,STAPLETON-CLIFTON,01,A1,10304,1.0,2700.0,115.0,450000.0
33997,CROWN HEIGHTS,01,A4,11216,1.0,2388.0,115.0,1425000.0
69291,REGO PARK,01,A5,11374,1.0,1437.0,84.0,800000.0
64037,JACKSON HEIGHTS,10,D4,11372,2.3948661722025153,4256.917964482139,66.0,275000.0
82041,RICHMONDTOWN,01,A2,10306,1.0,1222.0,57.0,477500.0
41104,KENSINGTON,01,A1,11218,1.0,2165.0,102.0,1307000.0
29618,BOROUGH PARK,04,R6,11219,1.0,4256.917964482139,47.0,866000.0
48885,WILLIAMSBURG-SOUTH,13,R4,11249,1.0,4256.917964482139,7.0,1456097.0
28344,BENSONHURST,07,C2,11228,6.0,6000.0,90.0,1100000.0
65647,LAURELTON,01,A1,11413,1.0,1048.0,87.0,180500.0
56015,FLORAL PARK,09,C6,11004,2.3948661722025153,4256.917964482139,66.0,185000.0
49763,ASTORIA,02,B2,11102,2.0,1132.0,106.0,1500000.0
17598,UPPER WEST SIDE (96-116),10,D4,10025,2.3948661722025153,4256.917964482139,86.0,815000.0
34243,CROWN HEIGHTS,02,B1,11213,2.0,3168.0,116.0,1499500.0
82272,ROSEBANK,04,R3,10305,1.0,4256.917964482139,39.0,539000.0
59366,FLUSHING-SOUTH,01,A5,11365,1.0,1560.0,67.0,762200.0
63962,JACKSON HEIGHTS,09,C6,11372,2.3948661722025153,4256.917964482139,100.0,105000.0
61245,FRESH MEADOWS,09,C6,11365,2.3948661722025153,4256.917964482139,65.0,168000.0
62932,HOLLISWOOD,10,D4,11423,2.3948661722025153,4256.917964482139,63.0,118000.0
17709,UPPER WEST SIDE (96-116),10,D4,10025,2.3948661722025153,4256.917964482139,117.0,1320000.0
6638,KIPS BAY,13,R4,10016,1.0,4256.917964482139,29.0,900000.0
76744,BULLS HEAD,01,A5,10314,1.0,4256.917964482139,1.0,560037.0
